product_id,product_name
58b8abf4-d307-5586-97ee-9bdc6d9317a3,travel insurance
68209dd7-bb67-5ebb-89ec-521fb805d321,camping contention
96f4b572-19bc-5e5d-ac3e-aed34aced343,camping
19af5228-cf4e-5d8f-b399-77e5a0713226,theft insurance
10d3c684-ddd3-57e2-b8ae-f6871883e352,vehicle insurance
87c2d41d-b50d-51ed-b3f8-aaff12028938,travel packages with convention attendance around the world
d55c0f08-a7db-54a4-8fb5-70a28c7f958a,company service
a10a4369-dd68-5ed0-bc5b-7b7e39ad5ee9,hot-air balloons
da72cf10-02bf-550a-991c-4a7666556942,holiday home renting
52654fc0-77df-53ec-819d-0964a322e6ca,set of luggage
caf6dff1-858b-5331-8fb4-ef87cb5c0c42,"leather, fine"
a4396cfc-1c3c-5d51-995b-e12008a95967,d controls
9c2d8d63-220f-509f-95d8-2f9e2e393290,optical equipment
892fb2ed-0e57-528c-8bfe-a017d8631442,optical repair
3bc60eaa-907b-5bbd-818b-81151206ec90,wholesale optical instruments
5c776669-aec8-5602-bd0c-14da6a98fb0c,machine tools dealer
76e758fb-3706-5e46-a830-bd545006265e,and lathe
1c8b90b5-3de3-532a-ba1c-65b52ab71e5d,and filling machines
7f4787df-adce-50a4-a62c-88648c989945,and grinding machine
3cac1055-e09b-5df5-8ecd-bfbb72781bdb,ambulance and emergency vehicles
bfa4169c-704d-5dc9-8153-d8397e3475ef,moved engines
bc998d8f-5c06-5e8b-a4cf-0943022967eb,motorcycle repair garage
6b12e763-7ac3-5736-b431-1c3d9affd220,motorcycles trail adventure endure
4cbf2c9a-77c6-5d30-908b-48e638964c45,replacement motorbike
82d211e8-6636-513f-8c3f-3bfdc69dd953,motorcycle batteries
df827b59-0f8b-522f-a2ef-5b555282523e,batteries for bushes
d8b0f571-d45c-5f8d-bf0d-0c810de99ec3,motorcycle painting
b4c38268-1bd8-5662-be5a-7c7b4b70245d,yacht assistance
885b4a62-6b32-592f-b01a-ffa92e3e0ccd,points and crossings for railway lines
b338b589-2ccc-50b2-a7cb-ed28faf88f8e,cargo wagons
c30bdf56-4dbc-5dc7-aa11-c4b626393b72,private transport van rental
7efd71da-d77f-5168-a313-3fab2239acc3,discover the french river
b8939c5e-ff91-5cac-81fe-331db71d5429,porters
b14e8127-d2b6-5091-8416-0f0c40005970,air-conditioned cars for hire
f93b77bc-f466-5c18-aa45-9729c0e8eb38,hire of cars with arbat
8788a9cc-1c67-5288-944f-2f95c72987fb,medium/long-term car rental
f5bd0b06-b88c-5b92-b91a-43484b4a0c34,anchor weight
445fa2ac-433e-54bd-b303-4ae3adb377ba,rubber caterpillar tracks
79a60c71-a645-5c7c-875a-40a71c35f6a7,girdles
88674fbb-d09f-5cab-8c00-e2b114e33658,industrial letters
7fba9b0c-0ce9-5d93-b625-c40cf3c3e4f3,key-way cutting and clotting machines
e5d7e569-d4dc-54b9-91d8-b97b6e106609,filling machines
305ed5ce-abd0-56f1-b265-927321dab594,light signals
1a4ed1a2-d47c-55f1-9818-ca786b0d6513,customised car floor mats
4543eac5-6a17-5b4b-b295-7644fe50e6fb,table tennis - equipment and accessories
7baf7c45-68ec-5438-be87-9c0cffb715f7,tennis - equipment and supplies
41cf30e5-6689-55a4-9c89-6148176bf26f,mountain climbing - equipment and accessories
5505030b-3919-50fe-9254-866cde5654cf,hockey - articles and equipment
bef9cdbd-12d4-51ee-bad2-ef8128c25b11,ice sports - equipment and accessories
2ff2bfb9-262a-5c3a-bfb2-b75480545154,hiding clothes
eb9106f2-566e-5653-aeca-27305ebee54c,hiding - equipment and accessories
f6b1f205-8d63-517d-bd76-e52d4cd7aba2,breaking - equipment and accessories
d6134b9d-2a2f-5aab-8d57-5bd8134a47a3,skin and winter sports goods
2179923a-d571-5c14-912e-d83c6d77ba85,gas equipment
ea7191dd-f209-59bb-b312-1a6b3f215903,anti-theft devices for motor vehicles
fe23bbb0-8442-5c91-b4aa-81a482d5194f,van fitted out
1d61dacf-96bb-5778-9610-55d8c2cddc5e,smooth rings
4de30d67-e74a-54c0-aa86-0b93ad776330,laboratory for minor repairs and maintenance
1fcfce8b-bffd-5fdc-ba88-78a79b23c17f,decorative and display stand wooden articles
8b0f9481-f839-51a2-9f23-1aad976bc181,wooden molders
d201e379-99a7-5de1-a24f-fdafcf6459c1,oak
a2fd9c63-eec5-52de-82f5-96c51b2a84ae,staying for theaters
5cdf9e11-0437-59b6-9efb-bd7ecb0e6eda,wooden flooring
3a0b2fba-c135-593b-82c2-f08e6984e590,wood for dealing
e8a0de42-a1f4-51af-bd59-604c8607c4dd,oak cases
b3325709-1f5a-55a2-b241-f294d9376ca7,barque cases
460ee023-f455-5581-9efa-38c40241ad8b,top of the range stopped
f3fb5654-eb86-5ed7-85d2-2681c66ca085,maman caps
cfc3b6ab-28e1-54c0-93d9-9c76615109f8,basketwork
b4cdf5cb-780c-5ebf-a8e9-61d3c49f519d,decorative cork
0f939543-dbeb-5959-9d63-6150cd30e74e,cork coverings
17406a40-ffe4-5517-9aed-946835fde403,wooden gift items
19eba8ac-ba0b-5aca-be71-4b2274f87cb9,wood craftwork
d4bded64-6b8c-5719-bd64-a81a7d22c8a6,wood and cork parquet
4d2c238a-e82e-5b3d-be48-7f24358b0113,cork insulating materials
f3f3c3f9-dd59-5275-b0c3-4a1a47fae478,was figures
fcd21797-4865-5265-a31e-ce311a3c2cd9,indonesian craftwork
b004c4da-a94c-5788-b435-2ba1a4157d0c,foreign handicraft objects
120cab9a-3894-5ce6-93e5-6ca3416926de,import of pottery
38fd5a4f-5287-596d-b2a2-cb99ac4dfe56,wooden interior furnishing
a7ae3330-9620-5168-820b-23b5e3f93996,solid wooden furniture
ef0ade77-2884-57d3-ab79-373e215e8a82,quick prototyping
8f242829-c18b-50f6-bf27-34ee6aea1f6f,quality award
b7da2d63-2857-5479-8463-e800f89ad959,timber by-products
548324bf-80b1-56ff-98ab-339df5289018,accessories and lamps
edf8e55d-d1a9-5423-8699-c2b087305c90,artistic hand craftsmanship
22c19c50-e46b-5707-a5ae-efcd0de151fe,barked timber
c2b6702c-4664-5996-98d3-b9ce1319a8cb,wood packing
bd788cc1-4d60-5e71-a75e-af4bff6b1158,oak sawn timber
a45e6591-6d7e-5fd7-a1c9-907d13556fb0,being in cases
0900fe6e-341b-5d87-a132-d9273e56acae,decorative items in wood
70c8d262-28d6-5b1d-9648-b89c7347d091,drums
68450d0f-86b6-549b-8bab-31ea10268297,vol candles
2c07bbae-84a2-565e-bfbb-2e8a56f675db,planed timber
32dac644-1220-5c11-9c35-d831e2549af8,wood panel
f5ec8bcd-6114-5851-b5f6-a02b0ab2e271,wood cutting
21ce0666-7eb7-58ab-8d60-9e04c3fd553a,"candles - doors, wooden"
41c37dae-f190-5187-9c6d-8234f53ca696,cork
ad072ac2-39cf-54bf-8c2e-b57f52c085d2,working machines
7fe75642-1ec9-5ddc-99f5-bdc41b816e03,boxes
bcd8461a-e97d-5e7d-9891-db9f5f8f1573,cork processing
472eb92e-d15f-58b7-897f-02584ca2f843,wire holder for corks
164e1c94-ddb9-5a7c-aae3-f4d183e773df,wire caps
760df54f-cf6e-5743-b4e9-8bbb187f315d,cork accessories for shoes
3b42165d-51df-5c29-8d0e-dda74c3bfd1e,lightshades with applications
fb769198-55be-52c5-9567-0cfd59eb72ea,gas seals
003700c3-1b3d-5280-bc62-e97fad013eb8,plunging connection seals
531cb678-eb9a-542d-a24f-dfb99649e343,joints for gas valves
05f7f557-3533-506b-84e5-51c35d03c836,gas fitting and seals
c7323132-793a-5135-940e-09e9d0975350,joints for water valves
dba63afb-d012-51f8-8306-6bf5e3254fff,munching tool for packing
7acdd88c-0981-580d-96d6-21785aa4ea6a,seals cut to order and specification
1c95d8c4-e803-5ae3-845b-54f63da61edb,antiquity
86e82afb-08e8-587b-8b61-1aa1f258df05,assessment and valuation
985b55e0-6e4e-505d-82e5-286b93747adb,housewife
60e3235e-de60-5756-98ed-a869c15445c0,works of art
c5cc4350-9b94-5d5b-9635-ce4929587822,wooden sculpture
9b29bc81-dc1a-5d86-92dc-748bc3324a4a,marble sculpture
218381b5-c600-5dd2-a76b-9c34e51e7357,wooden pellets manufacture
4249293a-e34a-549a-9598-7229df08109a,spoke wooden pellets
cf07476e-8ee8-59cc-aca7-b61ea6179f3a,wooden pellets for packing
b8cbff99-f677-5bde-9347-e0e52987bdce,pallet warehouse
eb631e86-1eb6-5b98-bf0d-e9451496a81d,standard pellets
023ee386-650b-5e49-afb3-f45275a75aff,building timber
213c1961-ac96-56d3-b47c-9beac2df508b,wooden packing goods
ae60174d-f243-5845-a96c-17d4b2f10e55,charcoal by
d08a6f8c-8114-5896-bafa-ab05448c5892,reproof paint
eeb96e21-68a4-5324-b5a0-fd1ed4c4aa13,joined lumber
bc757498-4736-502d-a0e8-d2ed5983aa52,firewood distributor
d1f7045a-1825-5bcf-ba3a-643cfa1ea057,rotary cut entering
cb3a6a1a-3dbc-5245-bd0c-2cb65d476a9b,wood for adding
8ee8778f-c9a5-5c69-96cd-33e0e0b6cc29,matchboard
4ff50658-507b-57c6-a437-f8d52f836274,founder
780422fa-43a8-582e-a156-c2d789853722,examine panel
b233eb11-05e4-5911-b768-c43b238f1ef0,phenolic reins
16b847f9-9a06-5b07-bfc7-66a17f615131,camping tables and chairs
da948d1a-2302-58c6-a5b1-fcf9bea2a01e,sawn
4e11c0c8-cbce-5fcc-bbe2-16cbed8db38d,tropical
243172c2-bd07-53f7-b74f-7beaef0c616d,wooden footbridges
92292ccd-ecbb-5ae6-8141-03114dd9c07c,structural timber
ba308147-864f-56b4-8d60-77875616588b,raw timber
f98b00f0-9c23-5440-8871-dda59c83e5fd,timber for always
426ad8fa-221f-546b-a244-08a852376c5f,construction of pedestrian catwalks
e06be547-b62f-556e-ae5c-505717fc1f51,wholesale of parquet
98921d10-b6e8-5f35-8fac-57342466e7ee,wooden accessory
277024fa-3647-52ad-b91a-a50448459b2d,plood
eb5a848a-0b6b-5019-a21d-8ea022e644f7,timber carpet
af36c146-9b4e-5079-abc0-fd0260f34709,abrasions for wood
2de1bc97-23c0-5e36-b392-ad2830035dfa,work timber
22952ffd-61e0-5f70-a40c-1ca7b2084f88,insect removal
9d9fe774-11bb-5faa-a295-221d86fa141d,construction control
64c185b4-6d82-5c24-ac8e-1a2342932fb1,machine tool advice and design
4d9a7082-0e8b-534a-b80b-7e6897d13354,industrial entering machines
c15a40f7-c657-57b0-82ec-633ce0ec2d92,venter seeing machines
ec828716-242e-5ac6-9149-0b9c1f629273,"plood, laminated wood and compressed wood"
66d0eade-b5ab-59e8-8e23-3fde6be87715,alginates
badfc0bc-d295-5d1f-9794-653b1f66581b,wood bark
a137cf23-c0fe-5bd6-ab7f-220cb26532e5,beech planks
72146263-275b-50a2-81a8-379553a5ef62,beech square cuts
2c6dd72f-da7d-554b-8380-063a19a09c44,wooden vast
5dbdd262-5059-512b-8724-3528b633b77c,paper yards
637c6b2c-7261-5ad9-96fa-b4f7b63f04be,serious scraps collection
2b737d1c-a318-501c-94b8-ecc75bc4891c,package potatoes
829db768-80da-5d49-8c5b-7d3afae3ee39,assembly of electronic cards
0d8592f1-5f68-56b3-a044-13f38b5f4bbf,exports of packed potatoes
0019507e-d73e-56b0-b10e-00ea6a599481,package corn
be39ac80-28cf-5efd-875e-333f9a2f9a33,virginia tobacco
26a46e56-ca39-54a3-9e6a-e243ddb46c93,swish tobacco
29e72d47-ec54-5779-8571-97fd220aff65,virginia gold
82330ecc-0e4a-552f-93bf-6734e9a67615,tobacco poland
361ad597-6ac2-5b2a-ae8c-a291eb7ea8e8,cod producer
4ee6c290-935b-53a9-aa36-1e80c7af33a5,idea panic tobacco
aac61953-9430-568b-89d6-8163e593caca,readymade chain
c6e51882-5630-5860-b47a-de9b68979acb,mufti tobacco
9831ece0-364f-5118-95ca-f69245522139,walnut trees
fe5d72eb-c425-5072-8682-7034cb644453,tobacco substitutes
5f836308-e5e0-5ddc-b8d3-0eed064ef0e3,synthesis jacques
47a6dfb6-c35b-54db-b9cd-ce815904318e,corn worldwide
1a7283e6-fbf1-5599-b3c7-97b68b9a7e8b,sunflower oil big
c4e3fe4f-94df-5eb7-b33c-d1f26c43c06d,investment casting
d4ff4f19-6996-508b-920f-1d0073713aeb,casting parts
b8d7dc4e-4300-547b-9851-af096d56d0ca,wear-resistant casting
0b764ffa-44b5-573a-8bc6-7ca41a379b84,cast spheroid graphics iron
cff59e60-5a52-516b-9535-371c4f8fd932,prototype casting
a6336036-948b-5b53-87da-93eaa0540ab6,cast painless steel
6bb82552-0f27-5aab-b1cd-834935e7bde4,chemical hinders
64be2077-513d-5c43-a59e-f7fc63eaf6c2,cared or combed artificial fibres
5e9ef19b-25ac-51f6-b874-55b61b5af02a,drying agents for ink
bd4ca4df-20b5-5ecb-bf5d-f58fd237e0aa,synthesis microfibre
c3a8672a-2a3e-5a3e-bfc6-3c8d003e7bb3,intermediate beauty products
428cca66-a1c8-5589-b99e-a0aa9f09a034,pharmaceutical and agricultural products
0b26d66f-dd7d-5722-8055-80d69316b64e,hinders for chromic compounds
6eead7f5-07b5-564e-a819-a1bf3ca15334,painless steel apparatus and container
79970ebe-6944-592b-bfae-d761e14a4ddc,apparatus and container manufacturing
61403a9d-ddcf-53c0-8004-6204605d4a34,procedure container
35a21aa7-b396-53af-9bf7-5b40db281da7,filter container
2ab53715-4aac-59f1-a9e5-ab50d3cda8c7,water purification tanks
d623d637-f889-58d9-8d3e-1100bb44ab84,vehicle container
deaaae58-825e-5999-bbc2-90e8a9946b10,precision scales for laboratories
070b9f34-9c3a-556b-b543-42821b072d1c,electronic measurement systems
2c6dca3d-9e9f-546d-885a-65507012a04e,disinfection
1af7f643-2c88-5be1-8f97-6cbf613564b4,udder care
64b1787f-13db-5b2c-9686-2645fb4a0ffb,dipping agent
60e10c52-9c1b-5e2a-9fd3-f9e1f4d0a64b,that foam
0177eaef-9037-5bfa-9267-2965f3f791ba,film-forming
a8bf662c-711f-5ed3-9154-6bf74d07d13c,snacks
19ab023b-1413-5452-8cc6-d5f29eb8ea19,superfoods
39fc10b8-5518-5a1a-a315-aeb92f716c83,protein powder
6dcc947e-7670-5386-ad9a-e180a21a3855,go merry
3a599040-255c-53bb-8b85-8a177ff67bfb,pushkin seeds
a30412aa-29e2-5797-98fe-427707056862,used oak barrels
e4bd52eb-582f-5e54-9f66-bbcc61a28058,barrier packing
e3ad9c62-2e17-5180-9c20-109934f26fcd,packing with barrier properties
e6ac748e-5b8a-5872-a29f-a7c6df26e880,sustainable packing
ed3ec610-08a0-50f3-ab0f-e17996d6acb6,per packing
d24177ab-4aae-59f2-9012-f14fd19b1457,packing with recycle material
0cff1f49-d94f-5afa-a618-69c7673bc656,fluorinated packing
c21275ad-2af0-59c6-aa2e-c295b0f3887a,aromatic tobacco
1cdad70e-dd8f-5695-aa24-81162832319e,tobacco industry - machinery and equipment
8bd529e4-b396-5802-a102-95c244529af3,stand-up bags
ee45e4df-6bc8-532c-9873-126645902a7a,packing for confectioner
abd45c42-14b0-5d8d-80b6-79862f82c2f4,aluminium compound foil bags
b0865f8b-fd39-5b03-8442-24e234983296,vegetable packing
5d37132b-8edb-5c20-bb55-beef32684b09,protein powder packing
af2fc856-2700-583b-939b-17cf53f402d1,fruit packing
382fb482-7482-5ea4-8d99-3a97343b9305,block bottom bags
87819ebd-e550-51a8-9b57-ba0611bfe795,packing machinery
d0057e2f-9802-5656-860e-8d954c7466bf,repacking service
36aec5cf-7243-562a-9dda-27a1cb917e4a,glycerine
efc6cf9c-dce3-556d-9608-e0a8f028e5b0,linear technology d printers
4bd18375-1c8a-567b-be2e-926fb36c58ed,drive technology
00c166b4-6512-5b58-b6f4-5ca9a1e3dd4c,power supplies
dc8c8deb-0d53-535f-99a8-9774f6813399,energy chains
0bc9c9b9-ce43-5360-8265-1b0e9dd379fc,spherical plain bearings
9dd84778-e99d-5052-bd7d-fec800936520,spindle/screw drives
3ef28865-0690-56fb-b5a2-596cf83313f4,ready-to use power unit lines
4f465dab-4137-571e-b9d0-c27d609cd9bd,ready-to-use energy chain systems
61c0a246-47fc-563b-ab7e-4d853dafbb2c,machine knives manufacturer
8a57e43a-2b36-5ef8-be24-a22bf3d0bc26,blades for packing machines
e5990635-1cdd-5281-bc22-e1e74607183b,machine knives
2fc2df11-821d-5f90-8b16-3012012f29f5,machine knives for the food processing industry
1a0a9062-ad70-5790-8cf0-66ddca71fdfd,serrated knives
478d9c79-3d6b-5965-bafb-4627dc435560,knives for the paper industry
b095e7e7-c947-5e51-97a5-34bcf10309fe,perforated knives
e9738e2f-470c-53ad-8ff8-6f6d22d07952,foil knives
a90f887a-e5f9-561a-9d34-b123908bb1cb,knives for plastic processing
8d239a6f-55bb-51b3-87d5-b71155c0f3eb,d mixed machines
5ca3913c-ef6f-5f46-b84f-36175230020f,process reactor
52e0426a-c868-5adb-ad42-1ffd70253b69,3-side levelling machines
003c080d-4c04-53a4-8c39-1d948aaf92aa,detergent production systems
1cb9a75c-82ee-5afa-9295-5e5a3da0c284,automatic liquid filling and levelling machines
a90734f7-1e4c-535c-868d-deeab4eb4aa4,calling machines
4c765f10-4657-5674-bdef-23ed390b0c84,transport belts
c147acb8-2905-5d5d-bea1-cf3084221cf8,processing belts
6fdbebdc-a7fc-5c66-90ac-6eb3725e05a7,flat belts
ac3b682c-6418-5993-bad0-429ee71a3d8e,tangential belts
93f90d08-ff44-513e-8484-f0d7cdaf1416,nodular belts
0d45e4ec-8fbc-5a15-9777-859c869bf248,plastic nodular belts
24b0003a-2606-558b-9a71-551c3db9ee29,bag sealing devices and bag sealing machines
4e933bdc-b6d1-54d1-b58c-f021864541d5,meat product packing machines
b18e5873-e2fa-5cbc-a512-1e5eba318ffb,"packing systems, complete"
53e1f189-39e9-53b4-8162-495c2243b71b,packing machines for bags
73bfd3aa-5f4f-50cc-8b91-dd734f9ba756,packing machines for the pharmaceutical industry
ab2bff24-5be5-57a9-a878-e125c3a5e7c6,cheese packing machines
09292532-35e6-55bf-9afc-5ee229d6efd2,food product packing machines
9d50b0ca-645b-5126-841d-4ab28c0ab001,packing pots
34a6655e-52c0-5668-888b-0c1181900419,tobacco boxes
513b6841-3213-53df-80ad-979183b05a2c,tobacco products
931e0766-d8f6-56e5-be1f-89777808b162,creation of customized favours
b2695cfb-f72b-5473-a8e4-91f088e96855,mechanical cutting machines for raw tobacco
222fc053-89c8-5e5f-9b8c-5697938dcb82,waterpipe tobacco utter
73c45274-8a1e-5d47-ae1e-b2831b6c5314,tobacco cutting machines
92c13c47-de7f-5bc5-b9d6-5cd17eecf664,swish guillotined cutters
cc8fde43-9af6-5dd7-a13d-a28746a36fda,vaporizers
9cc571ca-cda4-5c89-8c26-5a283c67fac6,chemical favours for the tobacco industry
c5fe431f-b2c5-5347-94a9-e5138473e41e,glycerin
66b71033-dc47-589a-86c1-222c09d23cd3,base
d9e8b25d-c9f0-5801-9200-6245ddce2ce9,engineering service
a3e05434-5070-57bc-9713-0975cae8ca99,services for the tobacco industry
ab217479-a074-5149-9682-7d9f2c9b70bb,activate carbon filter
c8dea4c2-c35d-555b-b072-04316fa84c7f,filter cigarettes
9b1dd533-b546-5acf-b24e-161579230ff3,smoking tobacco
78d46c51-2559-5163-bdf9-66faf0e14a40,essence and extracts for the tobacco industry
7b38489b-6cdc-5901-a9eb-e9e10a85100b,supplies for tobacco growing
e2f87935-d3a6-5b70-a210-7fd85a7dcc43,used train rails
4634d20d-b571-519b-8a7e-c2300020ebcd,products for beauticians
de83fbe2-7c53-5134-bc4f-bd1dfeb0236b,security strong boxes
31cc01f1-8595-5960-81b8-b20252050545,applicable e law compliance planning
aa7c9db1-d79e-5bed-b69a-d900897c4f1e,administrative law
7ab04b14-4cb1-585d-b53d-2063a3ac6219,cornflower
51100531-64a5-50c5-8ce6-ac1c01f9a8b0,sunflower metals
10156e1b-949f-5e08-b72e-73b2cb49d921,wines - cyrus
b575fda3-fbdc-5478-a848-ae90476d3f44,"anna-vital (fruit, vegetable or grain distillates)"
81132c5a-3a83-5fcf-b619-d9eee2b7f39c,new potatoes
ab99ec9b-8af7-5af9-aae5-b1428d42ada8,peeled onions
c9fc439e-d9e2-5466-b385-324535742dc9,office writing-paper
279ac90d-f625-5bbe-8dfe-663f74a6cd44,test and inspection
5808c521-1c9a-5d83-9aff-fcc49ec96d35,import export of diversified june products
a388bcc0-f7ee-5b7d-b0f7-45b6023480e7,import export of glass bullet
27bf4c5f-e6a4-56e2-85e0-454225f6e361,floor socket
298647ea-10cb-5914-9103-b21b97e58581,floor tanks
114fbef0-450f-5fc0-bd6b-f4798c47870b,underfoot
c6427427-b4e3-5a96-aeb7-0ed12a5b3028,energy columns
0560795f-cd12-53d3-9613-597f335ab3d7,floorboxes
24313f91-5d29-5c3b-97e3-b1d854d7b0c5,wall sockets
48c00c0a-cb8c-5491-94b8-d338b1d26861,table sockets
2e276fff-b262-5ae5-a27f-c6b2f5f04e52,wall distributor
7e2c04cc-2167-5933-ae99-b682a6ca7e6f,pharmaceuticals – import-export
2cf76451-d8cd-58f0-944b-c9da00c08202,branded
0c74ed95-9285-589f-b3b6-f2c5c6ae2e50,import und export
d1506d53-7d58-5d99-97a0-03957d499d59,import and export
44078ded-33a0-5aa9-a9de-1911a12b2980,"evening dress, men"
c6c608c6-e396-555f-aa0c-45b150e548d6,used shoes
c418c8bd-3cd7-5930-b1c7-a1d990aff870,electricity - import-export
c70b4241-8663-5519-a819-58d65e289fa4,clothing export
02e3c1ed-f4a0-5f4f-851e-3fd6b39db981,banker trunks
26652667-8034-5db8-a857-1a9bc5917bad,agricultural building
c1ea4015-8c65-5c37-88b0-ea85e4e64fca,additions for plastic
13f30e57-6ceb-5352-914c-e26d01322b08,among acids
9bf6d043-7f8f-5317-bf6f-52b30cba544c,organic chemicals
70b95667-bb6c-5248-bada-bd9658b6718a,antioxidants for food
ce3b6607-e986-5fc1-8057-710b04d3d3d1,chemical exports
73333990-1698-5049-b3a5-50249b46d5a4,chemical trade
d542548d-ee5c-5eea-99ac-c3291e9b8603,chemical products for the food processing industry
322dc02e-4318-5b62-a4f1-cce54ab6a66e,"chemical, pharmaceutical raw materials"
8b408cf5-dbb1-50cc-9c81-3ef623da2e03,water-theater working with sawdust
2b092639-be74-52c5-81bc-35ec3d6d13c2,wood pellets
24bead89-0197-5c9a-912f-ce7093886fa4,licorice-liquorice-licorice extracts
43384b78-8ab3-5d4f-bfb3-a8a35f359322,frozen vegetables and fruits
23beaf6c-9dbb-59b4-a3e1-1ef508b95d45,sweetened condensed milk
6f2dac75-f5c6-559e-9b31-764c3fcfbf99,vegetable oils sunflower oil rapeseed oil
7467210a-e577-5462-ab8c-5cf3724814f8,semolina flour
41d519d7-b5fa-568c-9db8-67383616cf79,international food supply
23f88df4-5666-51e0-a68c-b9ad8f4872fe,additions for the food processing industry
8fa97a23-2b07-5c32-9ce8-d31c38de39a0,ingredient for watering industry
1b44c5ab-b69b-5bbd-8aa8-e79ec615914b,enable oils and fats
2afd9635-7869-5970-9536-a11e2d6b65c5,food product agents and representatives
44e18107-7fc4-5202-b336-cd1ca2cde4b0,site distribution boards
9b3985a9-a1f9-5e28-a8bf-7c517aa4912c,selected coffee blinds
60b0e8f8-fa95-5419-aae2-4fd4a7d15fc2,foreign cheese
74a232cd-6e58-5ac3-b6f1-dfde60892d6c,wholesale of ham
0b435ba9-8ee0-5ee1-92f7-6d470bd934a7,consulting
87ff430a-ab9c-5cc1-ab31-812b16576461,aluminium foil for packing
4993a8fd-0c93-5e0f-8bce-4b14a34ec359,de-humidifying equipment
9229b594-1ee6-5db4-bd8c-43db343efc63,theatrical scenery
eb4992b0-b21d-5de6-9ea6-ef23659288fb,rooms for parties and receptions
59919a75-4699-5d48-aa17-97a7042a99eb,animal by-products
981b8bb9-a590-58b7-b62e-549e27a1ce30,synthesis thickened
ccc7b156-6af4-5239-9780-e279c401ce5c,gave syrupy
52b5c118-b592-56f9-9759-591b62a063d9,pan release
b4fb31f0-ece1-535f-a66c-08131ed0825e,honey mottling
03f99515-234c-570b-aed9-d89814125b54,manual
70ca4102-fd4c-59c9-809f-ef88d9830d35,raw coronet products for the food industry
4de30b5b-a2c0-5bf1-badc-0059ba431701,malt flour
e9d033f3-fee3-5174-87f7-beb90da949c1,guard flour
cdd99660-b657-5ab5-9a20-deed515e3af5,sugar substitutes
0af8fe06-3af2-5be8-b4ae-9d4e60a41c65,xanthan gum
201bf406-912a-5eca-9eef-c22322ff546f,pre-gelatenised flour
8a8419a5-3473-5f7a-95fe-1ef36f3b447b,concentrated fruit syrupy
d1b7d496-c307-54ce-beda-9a479bbf7803,honey powder
f8c0bb79-ccf6-5d2d-a7db-39bd82c6e8f4,commissioned honey mottling
8e7eb772-3971-521f-8cff-1ce133d9ae5f,fruit sweetness
7e00bfb3-a778-5681-a612-6c4efb09ce26,coronet blossom syrupy
05a822f9-a6d3-5a40-9475-4e569bf2a90e,gift items for employees
add1f115-7aa8-54f3-af40-fdd38ee74f23,manual honey
e70bf826-152b-5a0a-84a8-538ff5ccdb49,honey gifts
1f9b70fa-db2c-5da2-b269-a40ddb78444a,honey confectioner
d173d4e0-b72c-5002-bf83-55241076c0e4,new zealand honey
125212e1-cb5b-5894-9103-7b1822c979da,honey from new zealand
75fea498-3a3a-5df7-8a94-1ba324b351bf,honey and derivatives
e190ad8f-a03f-57c3-bbd3-31105a2fd92f,production and processing of honey
49a628bc-cf89-599a-a161-8aa074fe2e88,woodland malta honey
cc6ec5b9-33d6-5e3d-867c-b650f6905af2,horse fodder
ab6d09d8-f33e-5caf-9389-30463dc0ce3c,dog beds
1c624fe6-f9f2-59d6-85d1-8664d51e7006,animal feed supplement
a51856c2-3398-5b90-a61e-ded9a62a5bfa,feed supplement for horses
a3cbd483-9793-51d2-b666-9eb959289816,feed
c7dbd24c-e1ce-5a49-8674-1f8e0bf4d89a,natural favouring and scent for essential oils
b13009f8-547a-5e0e-8b73-581e17411c41,favouring for oral hygienic products
8abd2833-ffb5-56e1-beed-cc4e1d0180fe,fragrance for the weakness sector
65b94e11-da7a-54b7-a31f-1a774d12ca28,peppermint oils
f242973e-d2ef-52c4-8cdf-9fa110ab4e52,so flour
0c679734-b6bf-5aa9-bed8-adc0ad815d9f,miscellaneous products of animal origin
a32c3e44-b20d-5450-a515-35236726f2c2,health-food for dogs
49276a93-4963-5aa2-b35b-b188d2581956,explanation video
1e0f2ab7-1115-5db7-b61d-8144e3db51ad,religious video
f0fc8ef2-e072-5ebd-804f-fb3d31515725,film cutting
68d8fa03-2776-57a2-b94c-fb2f497be5e6,cosmetic brushes
42dce1a6-44b5-52ea-8596-9f7fb6da72f9,anti-static brushes
485741c6-7925-5da0-ba85-50a09805a0c9,brushes for cleaning buildings
b2d0f6cd-0d1a-581e-ba70-7e4522dc83f9,kitchen brushes
334b4bb8-630e-5629-8029-d78d19d7080a,plastic brush heads
f7f6e8e4-a01a-5be2-b943-fa794b30c238,climbing brushes
5b19dc09-63a2-59be-8df6-0bed9040ed63,glass brushes
ae28f1c5-0aa0-58f6-b6cf-0035a770b8cd,household brushes
1df43848-8d3a-52a1-9d78-13684ae1daf6,"household brushes, customised"
3c30d40c-fec5-56dc-bcfe-e90ae7134bcc,zootechnical foods
c9f4d413-e73a-556a-a175-25b5597b3976,integrators for dogs
158575c5-65c1-5ea5-8a63-0aca9e6109bd,organic vegetable pure for dogs and cats
2b89405c-b9cd-519d-97ce-9c9413ab8e95,dog and cat shampoo
72598920-cd80-5d7f-b8d4-8a00c51fbad0,centrifugal for metal recovery
0a598cf9-5524-588c-bad7-85c77f4701ac,centrifugal for the wine industry
ced1e6f1-e55e-5034-b5d6-a21f928d4c98,smudge dehydration machines
